Nome da tabela	Apelido da tabela	Nome do campo	Apelido do campo	Tipo do campo	Selecionado	Obrigatório
MRVEICULO	MRVEICULO	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
MRVEICULO	MRVEICULO	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
MRVEICULO	MRVEICULO	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
MRVEICULO	MRVEICULO	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
MRVEICULO	MRVEICULO	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
STVEICULO	STVEICULO	CODI_SVE	Código	dtInteger	T	F
STVEICULO	STVEICULO	DESC_SVE	Descrição	dtString	T	F
STVEICULO	STVEICULO	BUTI_SVE	Bloqueia utilização (S/N)	dtString	T	F
STVEICULO	STVEICULO	UUMANUT	Usuário da última manutenção	dtString	T	F
STVEICULO	STVEICULO	DUMANUT	Data da última manutenção	dtDateTime	T	F
STVEICULO	STVEICULO	DINSERT	Data da inserção	dtDateTime	T	F
STVEICULO	STVEICULO	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
STVEICULO	STVEICULO	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
STVEICULO	STVEICULO	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
STVEICULO	STVEICULO	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
STVEICULO	STVEICULO	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
VEICULO	VEÍCULOS	CODI_TVE	Código do Tipo do Veículo	dtInteger	T	F
VEICULO	VEÍCULOS	CODI_MVE	Marca do Veiculo	dtInteger	T	F
VEICULO	VEÍCULOS	CODI_PSV	Veículo como patrimônio	dtString	T	F
VEICULO	VEÍCULOS	CMOT_TRA	Código Motorista	dtInteger	T	F
VEICULO	VEÍCULOS	CODI_TRA	Código do Parceiro - Prorietário	dtInteger	T	F
VEICULO	VEÍCULOS	CODI_SVE	Código do status do veículo	dtInteger	T	F
VEICULO	VEÍCULOS	NPLA_VEI	Placa	dtString	T	F
VEICULO	VEÍCULOS	CFRO_VEI	Frota	dtString	T	F
VEICULO	VEÍCULOS	PROP_VEI	Propriedade do veículo (P)rodutivo, Apoio Fr(o)ta, Apoio (F)rete ou de (T)erceiros	dtString	T	F
VEICULO	VEÍCULOS	CORV_VEI	Cor	dtString	T	F
VEICULO	VEÍCULOS	CERT_VEI	Certificado	dtString	T	F
VEICULO	VEÍCULOS	MODE_VEI	Modelo	dtString	T	F
VEICULO	VEÍCULOS	AFAB_VEI	Ano Fabricação	dtString	T	F
VEICULO	VEÍCULOS	AMOD_VEI	Ano Modelo	dtString	T	F
VEICULO	VEÍCULOS	CODI_MUN	Cidade Emplacamento	dtInteger	T	F
VEICULO	VEÍCULOS	CCHA_VEI	Chassi	dtString	T	F
VEICULO	VEÍCULOS	NREN_VEI	Renavam do Veiculo	dtString	T	F
VEICULO	VEÍCULOS	DESD_VEI	Inclui no desdobramento de despesas gerais (S)im ou (N)ão	dtString	T	F
VEICULO	VEÍCULOS	CODI_CJA	Código do Conjunto de Alertas	dtInteger	T	F
VEICULO	VEÍCULOS	NUVE_VEI	Número UVE	dtString	T	F
VEICULO	VEÍCULOS	TEIX_VEI	Terceiro Eixo	dtString	T	F
VEICULO	VEÍCULOS	BINJ_VEI	Bomba injetora	dtString	T	F
VEICULO	VEÍCULOS	CAMB_VEI	Caixa de câmbio	dtString	T	F
VEICULO	VEÍCULOS	DIFE_VEI	Diferencial	dtString	T	F
VEICULO	VEÍCULOS	NMOT_VEI	Número do motor	dtString	T	F
VEICULO	VEÍCULOS	MMIN_VEI	Média mínima	dtDouble	T	F
VEICULO	VEÍCULOS	MMAX_VEI	Média mínima	dtDouble	T	F
IDDEPOSITO	ITENS DA TABELA DE DESCONTO DE ARMAZENAGEM	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
IDDEPOSITO	ITENS DA TABELA DE DESCONTO DE ARMAZENAGEM	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
IDDEPOSITO	ITENS DA TABELA DE DESCONTO DE ARMAZENAGEM	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
IDDEPOSITO	ITENS DA TABELA DE DESCONTO DE ARMAZENAGEM	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
IDDEPOSITO	ITENS DA TABELA DE DESCONTO DE ARMAZENAGEM	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	CODI_TIC	Código Tipo de Contrato	dtInteger	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	DESC_TIC	Descrição do Tipo de Contrato	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	MODA_TIC	Modalidade do Tipo de Contrato	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	TIPO_TIC	Tipo do Contrato (E)ntrada ou (S)aída	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	SITU_TIC	Situacao do Tipo de Contrato	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	NGER_TIC	Não exibir no relatório gerencial	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	CTEM_TIC	Controla Embarque	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	MBCO_TIC	Momento da baixa do contrato: (R)omaneio (F)ixação	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	BLOQ_TIC	Bloqueia produto:0 'S' = Sim - null ou 'N' = Não	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	CODI_TIT	Código do Titular	dtInteger	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	CODI_TBL	Código do Tipo de Bloqueio	dtInteger	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	CTMF_TIC	Contrato de movimentação futura	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	EDDE_TIC	Exige dados de Exportação	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	TPNF_TIC	Tipo nota fiscal (NT)erceiro, (NE)mpresa, (SN) sem nota.	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	IMPR_TIC	Modelo de contrato	dtBLOB	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	CODI_TCT	Código do tipo de contrato importado do TROCAS	dtInteger	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	UUMANUT	Usuário da última manutenção p/ integração off-line de lojas	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	PRIO_TIC	Prioridade do contrato	dtInteger	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	RREC_TIC	Realiza Recompra do Contrato:0 (S)im (N)ão	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	MNEG_TIC	Modalidade de Negociação da Recompra	dtInteger	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	TDOC_TIC	Tipo de documento da Recompra	dtInteger	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	CPAG_TIC	Condição de pagamento da Recompra	dtInteger	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	GRNF_TIC	Tipo de geração de NF: (Z) Não controla, (Q) Gera nota - Qualquer pessoa, (F) Gera nota - Somente p	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	EENF_TIC	Exige emissão de nota fiscal da empresa para o contrato: (S)im ou (N)ão	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	UXML_TIC	Utilizar dados do XML para geração da Contra-Nota: (S)im ou (N)ão	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	CODI_NFA	Configuração de Nota Fiscal de ajuste	dtInteger	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	VLRF_TIC	Valida restrições financeiras no agendamento do embarque (PCP214)	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	LOCC_TIC	Listar obersavação na confirmação do contrato:0 (S)im (N)ão	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	OBSE_TIC	Observação do tipo de contrato	dtBLOB	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	SFUN_TIC	Subtrair apenas o FUNRURAL do Valor Total para composição do Valor Líquido (S)im (N)ão	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	OGNF_TIC	Origem nota fiscal (C)ontrato, (R)omaneio, (F) Contato e Romaneio	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	ECAU_TIC	Encerrar contrato automaticamente (S)im (N)ão	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	TOBR_TIC	Transgenia Obrigatoria (S)im (N)ão	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	TOPO_TIC	Tipo de operação Obrigatorio (S)im (N)ão	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	QUAO_TIC	Obrigatório informar qualidade (S)im (N)ão	dtString	T	F
Nome da tabela	Apelido da tabela	Nome do campo	Apelido do campo	Tipo do campo	Selecionado	Obrigatório
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	VCMT_TIC	Valor do contrato a partir da média de travamentos (S)im (N)ão	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	RODO_TIC	Obrigatório informar valor do frete rodoviário	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	FERR_TIC	Obrigatório informar valor do frete ferroviário	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	TRBD_TIC	Obrigatório informar valor do transbordo	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	CSCF_TIC	Controla saldo do contrato de transbordo/transporte por empresa (S)im (N)ão	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	IMPA_TIC	Impressão da autorização de carregamento	dtBLOB	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	ECTF_TIC	Exige contrato de frete nas movimentações de acordo com tipo de frete (CIF/FOB)	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	EVFC_TIC	Exigir Valor do Frete no Contrato de Movimentação de Grãos	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	ECNF_TIC	Exigir Cotação na Negociação de Frete	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	CFDC_TIC	Configuração de documento Word a ser utilizado na impressão do Contrato	dtBLOB	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	NMDC_TIC	Nome do documento Word a ser utilizado na impressão do Contrato	dtString	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	CODI_TOP	Código do tipo de operação normal	dtInteger	T	F
TIPOCTRC	TIPO DO CONTRATO DE COMPRA/ARMAZENAGEM DE GRÃOS	TPIV_TIC	Código do tipo de operação mov inversa	dtInteger	T	F
BAIDESARMAZ	BAIXA DE DESPESAS DE ARMAZENAGEM	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	CODI_DAR	Código	dtInteger	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	CODI_EMP	Código da empresa	dtInteger	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	TIPO_DAR	Tipo documento: Romaneio ou Transferência	dtString	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	ROTR_DAR	Número do documento	dtInteger	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	CODI_TRA	Código do Parceiro	dtInteger	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	DATA_DAR	Data do cálculo da despesa	dtDate	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	CODI_PSV	Serviço cobrado	dtString	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	PESO_DAR	Peso descontado	dtDouble	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	VLOR_DAR	Valor cobrado	dtDouble	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	NGER_DAR	Nota fiscal gerada (S/N)	dtString	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	DESC_DAR	Descrição da despesa	dtString	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	PAGO_DAR	Indica se a Despesa foi paga P(eso), V(alor)	dtString	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	PEPF_DAR	Peso Pago no Faturamento	dtDouble	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	VLPF_DAR	Valor Pago no Faturamento	dtDouble	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	DATP_DAR	Data Pagamento das Despesas	dtDate	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	COD2_PSV	Serviço para faturamento	dtString	T	F
DESPARMAZ	DESPESAS DE ARMAZENAGEM	DFIM_DAR	Data final que se refere a despesa	dtDate	T	F
